match_ID,best_of,round_num,tournament_ID
3102159731077360770,5,R128,2016-560
3102159731077360769,5,R128,2016-560
3102159731077360768,5,R128,2016-560
3102159731077360783,5,R128,2016-560
3102159731077360782,5,R128,2016-560
3102159731078360772,5,R128,2016-560
3102159731078360773,5,R128,2016-560
3102159731078360774,5,R128,2016-560
3102159731078360775,5,R128,2016-560
3102159731078360768,5,R128,2016-560
3102159731078360769,5,R128,2016-560
3102159731078360770,5,R128,2016-560
3102159731078360771,5,R128,2016-560
3102159731078360780,5,R128,2016-560
3102159731078360781,5,R128,2016-560
3102159731079360889,5,R128,2016-560
3102159731079360888,5,R128,2016-560
3102159731079360891,5,R128,2016-560
3102159731079360890,5,R128,2016-560
3102159731079360893,5,R64,2016-560
3102159731079360892,5,R64,2016-560
3102159731079360895,5,R64,2016-560
3102159731079360894,5,R64,2016-560
3102159731079360881,5,R64,2016-560
3102159731079360880,5,R64,2016-560
3102159731080360894,5,R64,2016-560
3102159731080360895,5,R64,2016-560
3102159731080360892,5,R64,2016-560
3102159731080360893,5,R64,2016-560
3102159731080360890,5,R64,2016-560
3102159731080360891,5,R64,2016-560
3102159731080360888,5,R64,2016-560
3102159731080360889,5,R64,2016-560
3102159731080360886,5,R64,2016-560
3102159731080360887,5,R64,2016-560
3102159731081360883,5,R64,2016-560
3102159731081360882,5,R64,2016-560
3102159731081360881,5,R64,2016-560
3102159731081360880,5,R64,2016-560
3102159731081360887,5,R64,2016-560
3102159731081360886,5,R64,2016-560
3102159731081360885,5,R64,2016-560
3102159731081360884,5,R64,2016-560
3102159731081360891,5,R64,2016-560
3102159731081360890,5,R64,2016-560
3102159731082360880,5,R64,2016-560
3102159731082360881,5,R64,2016-560
3102159731082360882,5,R64,2016-560
3102159731082360883,5,R64,2016-560
3102159731082360884,5,R64,2016-560
3102159731082360885,5,R64,2016-560
3102159731082360886,5,R32,2016-560
3102159731082360887,5,R32,2016-560
3102159731082360888,5,R32,2016-560
3102159731082360889,5,R32,2016-560
3102162731091360880,5,R32,2016-560
3102162731091360881,5,R32,2016-560
3102162731091360882,5,R32,2016-560
3102162731091360883,5,R32,2016-560
3102162731091360884,5,R32,2016-560
3102162731091360885,5,R32,2016-560
3102162731091360886,5,R32,2016-560
3102162731091360887,5,R32,2016-560
3102162731091360888,5,R32,2016-560
3102162731091360889,5,R32,2016-560
3102162731090360883,5,R32,2016-560
3102162731090360882,5,R32,2016-560
3102162731090360881,5,R16,2016-560
3102162731090360880,5,R16,2016-560
3102162731090360887,5,R16,2016-560
3102162731090360886,5,R16,2016-560
3102162731090360885,5,R16,2016-560
3102162731090360884,5,R16,2016-560
3102162731090360891,5,R16,2016-560
3102162731090360890,5,R16,2016-560
3102162731093360874,5,QF,2016-560
3102162731093360875,5,QF,2016-560
3102162731093360872,5,QF,2016-560
3102162731093360873,5,QF,2016-560
3102162731093360878,5,SF,2016-560
3102162731093360879,5,SF,2016-560
3102162731093360876,5,F,2016-560
1389950985056805109,3,F,2016-0341
1389949985059805102,3,SF,2016-0341
1389949985059805103,3,SF,2016-0341
1389949985059805088,3,QF,2016-0341
1389949985059805089,3,QF,2016-0341
1389949985059805090,3,QF,2016-0341
1389949985059805091,3,QF,2016-0341
1389949985059805092,3,R16,2016-0341
1389949985059805093,3,R16,2016-0341
1389949985059805094,3,R16,2016-0341
1389949985059805095,3,R16,2016-0341
1389949985058805101,3,R16,2016-0341
1389949985058805100,3,R16,2016-0341
1389949985058805091,3,R16,2016-0341
1389949985058805090,3,R16,2016-0341
1389949985058805088,3,R32,2016-0341
1389949985058805095,3,R32,2016-0341
1389949985058805094,3,R32,2016-0341
1389949985058805092,3,R32,2016-0341
1389949985057805088,3,R32,2016-0341
1389949985057805089,3,R32,2016-0341
1389949985057805102,3,R32,2016-0341
1389949985057805103,3,R32,2016-0341
1389949985057805100,3,R32,2016-0341
1389949985057805098,3,R32,2016-0341
1389949985057805099,3,R32,2016-0341
1389949985057805096,3,R32,2016-0341
-4937139851234784492,3,F,2016-7581
-4937138851237784477,3,SF,2016-7581
-4937138851237784478,3,SF,2016-7581
-4937138851237784467,3,QF,2016-7581
-4937138851237784468,3,QF,2016-7581
-4937138851237784465,3,QF,2016-7581
-4937138851237784466,3,QF,2016-7581
-4937138851237784471,3,R16,2016-7581
-4937138851237784472,3,R16,2016-7581
-4937138851237784469,3,R16,2016-7581
-4937138851237784470,3,R16,2016-7581
-4937138851236784468,3,R16,2016-7581
-4937138851236784467,3,R16,2016-7581
-4937138851236784478,3,R16,2016-7581
-4937138851236784477,3,R16,2016-7581
-4937138851236784479,3,R32,2016-7581
-4937138851236784474,3,R32,2016-7581
-4937138851236784473,3,R32,2016-7581
-4937138851236784475,3,R32,2016-7581
-4937138851227784511,3,R32,2016-7581
-4937138851227784512,3,R32,2016-7581
-4937138851227784497,3,R32,2016-7581
-4937138851227784498,3,R32,2016-7581
-4937138851227784499,3,R32,2016-7581
-4937138851227784501,3,R32,2016-7581
-4937138851227784502,3,R32,2016-7581
-4937138851227784503,3,R32,2016-7581
9042976856229771201,3,F,2016-6967
9042975856216771242,3,SF,2016-6967
9042975856216771243,3,SF,2016-6967
9042975856216771236,3,QF,2016-6967
9042975856216771237,3,QF,2016-6967
9042975856216771238,3,QF,2016-6967
9042975856216771239,3,QF,2016-6967
9042975856216771232,3,R16,2016-6967
9042975856216771233,3,R16,2016-6967
9042975856216771234,3,R16,2016-6967
9042975856216771235,3,R16,2016-6967
9042975856215771241,3,R16,2016-6967
9042975856215771240,3,R16,2016-6967
9042975856215771239,3,R16,2016-6967
9042975856215771238,3,R16,2016-6967
9042975856215771236,3,R32,2016-6967
9042975856215771235,3,R32,2016-6967
9042975856215771234,3,R32,2016-6967
9042975856215771232,3,R32,2016-6967
9042975856222771204,3,R32,2016-6967
9042975856222771205,3,R32,2016-6967
9042975856222771210,3,R32,2016-6967
9042975856222771211,3,R32,2016-6967
9042975856222771208,3,R32,2016-6967
9042975856222771214,3,R32,2016-6967
9042975856222771215,3,R32,2016-6967
9042975856222771212,3,R32,2016-6967
8618262627182262694,3,F,2016-0568
8618263627163262637,3,SF,2016-0568
8618263627163262636,3,SF,2016-0568
8618263627163262627,3,QF,2016-0568
8618263627163262626,3,QF,2016-0568
8618263627163262625,3,QF,2016-0568
8618263627163262624,3,QF,2016-0568
8618263627163262631,3,R16,2016-0568
8618263627163262630,3,R16,2016-0568
8618263627163262629,3,R16,2016-0568
8618263627163262628,3,R16,2016-0568
8618263627164262638,3,R16,2016-0568
8618263627164262639,3,R16,2016-0568
8618263627164262624,3,R16,2016-0568
8618263627164262625,3,R16,2016-0568
8618263627164262627,3,R32,2016-0568
8618263627164262628,3,R32,2016-0568
8618263627164262629,3,R32,2016-0568
8618263627164262631,3,R32,2016-0568
8618263627161262631,3,R32,2016-0568
8618263627161262630,3,R32,2016-0568
8618263627161262633,3,R32,2016-0568
8618263627161262632,3,R32,2016-0568
8618263627161262635,3,R32,2016-0568
8618263627161262637,3,R32,2016-0568
8618263627161262636,3,R32,2016-0568
8618263627161262639,3,R32,2016-0568
6598440205071970740,3,F,2016-M015
6598441205068970627,3,SF,2016-M015
6598441205068970626,3,SF,2016-M015
6598441205068970637,3,QF,2016-M015
6598441205068970636,3,QF,2016-M015
6598441205068970639,3,QF,2016-M015
6598441205068970638,3,QF,2016-M015
6598441205068970633,3,R16,2016-M015
6598441205068970632,3,R16,2016-M015
6598441205068970635,3,R16,2016-M015
6598441205068970634,3,R16,2016-M015
6598441205069970636,3,R16,2016-M015
6598441205069970637,3,R16,2016-M015
6598441205069970626,3,R16,2016-M015
6598441205069970627,3,R16,2016-M015
6598441205069970624,3,R32,2016-M015
6598441205069970625,3,R32,2016-M015
6598441205069970630,3,R32,2016-M015
6598441205069970631,3,R32,2016-M015
6598441205069970628,3,R32,2016-M015
6598441205069970629,3,R32,2016-M015
6598441205078970721,3,R32,2016-M015
6598441205078970720,3,R32,2016-M015
6598441205078970735,3,R32,2016-M015
6598441205078970734,3,R32,2016-M015
6598441205078970733,3,R32,2016-M015
6598441205078970732,3,R32,2016-M015
6598441205078970731,3,R32,2016-M015
6598441205078970730,3,R32,2016-M015
6598441205078970729,3,R32,2016-M015
6598441205078970728,3,R32,2016-M015
-170865351559436321,3,F,2016-0329
-170866351540436272,3,SF,2016-0329
-170866351540436271,3,SF,2016-0329
-170866351540436258,3,QF,2016-0329
-170866351540436257,3,QF,2016-0329
-170866351540436260,3,QF,2016-0329
-170866351540436259,3,QF,2016-0329
-170866351540436262,3,R16,2016-0329
-170866351540436261,3,R16,2016-0329
-170866351540436264,3,R16,2016-0329
-170866351540436263,3,R16,2016-0329
-170866351541436265,3,R16,2016-0329
-170866351541436266,3,R16,2016-0329
-170866351541436263,3,R16,2016-0329
-170866351541436264,3,R16,2016-0329
-170866351541436261,3,R32,2016-0329
-170866351541436262,3,R32,2016-0329
-170866351541436259,3,R32,2016-0329
-170866351541436260,3,R32,2016-0329
-170866351541436257,3,R32,2016-0329
-170866351541436258,3,R32,2016-0329
-170866351538436258,3,R32,2016-0329
-170866351538436257,3,R32,2016-0329
-170866351538436272,3,R32,2016-0329
-170866351538436271,3,R32,2016-0329
-170866351538436270,3,R32,2016-0329
-170866351538436269,3,R32,2016-0329
-170866351538436268,3,R32,2016-0329
-170866351538436267,3,R32,2016-0329
-170866351538436266,3,R32,2016-0329
-170866351538436265,3,R32,2016-0329
-6045276823063663401,3,F,2016-5014
-6045277823060663416,3,SF,2016-5014
-6045277823060663415,3,SF,2016-5014
-6045277823060663418,3,QF,2016-5014
-6045277823060663417,3,QF,2016-5014
-6045277823060663420,3,QF,2016-5014
-6045277823060663419,3,QF,2016-5014
-6045277823060663422,3,R16,2016-5014
-6045277823060663421,3,R16,2016-5014
-6045277823060663424,3,R16,2016-5014
-6045277823060663423,3,R16,2016-5014
-6045277823061663409,3,R16,2016-5014
-6045277823061663410,3,R16,2016-5014
-6045277823061663423,3,R16,2016-5014
-6045277823061663424,3,R16,2016-5014
-6045277823061663421,3,R32,2016-5014
-6045277823061663422,3,R32,2016-5014
-6045277823061663419,3,R32,2016-5014
-6045277823061663420,3,R32,2016-5014
-6045277823061663417,3,R32,2016-5014
-6045277823061663418,3,R32,2016-5014
-6045277823074663386,3,R32,2016-5014
-6045277823074663385,3,R32,2016-5014
-6045277823074663384,3,R32,2016-5014
-6045277823074663383,3,R32,2016-5014
-6045277823074663382,3,R32,2016-5014
-6045277823074663381,3,R32,2016-5014
-6045277823074663380,3,R32,2016-5014
-6045277823074663379,3,R32,2016-5014
-6045277823074663378,3,R32,2016-5014
-6045277823074663377,3,R32,2016-5014
-6045277823075663388,3,R64,2016-5014
-6045277823075663381,3,R64,2016-5014
-6045277823075663382,3,R64,2016-5014
-6045277823075663383,3,R64,2016-5014
-6045277823075663384,3,R64,2016-5014
-6045277823075663377,3,R64,2016-5014
-6045277823075663380,3,R64,2016-5014
-6045277823072663380,3,R64,2016-5014
-6045277823072663379,3,R64,2016-5014
-6045277823072663390,3,R64,2016-5014
-6045277823072663389,3,R64,2016-5014
-6045277823072663392,3,R64,2016-5014
-6045277823072663385,3,R64,2016-5014
-6045277823072663388,3,R64,2016-5014
-6045277823072663387,3,R64,2016-5014
-6045277823073663389,3,R64,2016-5014
-6045277823073663390,3,R64,2016-5014
-6045277823073663379,3,R64,2016-5014
-6045277823073663378,3,R64,2016-5014
-6045277823073663383,3,R64,2016-5014
-6045277823073663384,3,R64,2016-5014
-6045277823073663381,3,R64,2016-5014
-6045277823073663382,3,R64,2016-5014
-6045277823070663382,3,R64,2016-5014
-2037446871774829893,3,F,2016-7485
-2037447871787829988,3,SF,2016-7485
-2037447871787829987,3,SF,2016-7485
-2037447871787829998,3,QF,2016-7485
-2037447871787829997,3,QF,2016-7485
-2037447871787830000,3,QF,2016-7485
-2037447871787829999,3,QF,2016-7485
-2037447871787829994,3,R16,2016-7485
-2037447871787829993,3,R16,2016-7485
-2037447871787829996,3,R16,2016-7485
-2037447871787829995,3,R16,2016-7485
-2037447871788829997,3,R16,2016-7485
-2037447871788829998,3,R16,2016-7485
-2037447871788829987,3,R16,2016-7485
-2037447871788829988,3,R16,2016-7485
-2037447871788829986,3,R32,2016-7485
-2037447871788829991,3,R32,2016-7485
-2037447871788829992,3,R32,2016-7485
-2037447871788829990,3,R32,2016-7485
-2037447871777829902,3,R32,2016-7485
-2037447871777829901,3,R32,2016-7485
-2037447871777829892,3,R32,2016-7485
-2037447871777829891,3,R32,2016-7485
-2037447871777829890,3,R32,2016-7485
-2037447871777829896,3,R32,2016-7485
-2037447871777829895,3,R32,2016-7485
-2037447871777829894,3,R32,2016-7485
5598437205048970687,3,F,2016-M014
5598436205067970736,3,SF,2016-M014
5598436205067970737,3,SF,2016-M014
5598436205067970750,3,QF,2016-M014
5598436205067970751,3,QF,2016-M014
5598436205067970748,3,QF,2016-M014
5598436205067970749,3,QF,2016-M014
5598436205067970746,3,R16,2016-M014
5598436205067970747,3,R16,2016-M014
5598436205067970744,3,R16,2016-M014
5598436205067970745,3,R16,2016-M014
5598436205066970743,3,R16,2016-M014
5598436205066970742,3,R16,2016-M014
5598436205066970745,3,R16,2016-M014
5598436205066970744,3,R16,2016-M014
5598436205066970746,3,R32,2016-M014
5598436205066970749,3,R32,2016-M014
5598436205066970748,3,R32,2016-M014
5598436205066970750,3,R32,2016-M014
5598436205069970750,3,R32,2016-M014
5598436205069970751,3,R32,2016-M014
5598436205069970736,3,R32,2016-M014
5598436205069970737,3,R32,2016-M014
5598436205069970738,3,R32,2016-M014
5598436205069970740,3,R32,2016-M014
5598436205069970741,3,R32,2016-M014
5598436205069970742,3,R32,2016-M014
282251554734967126,3,F,2016-0429
282252554843967453,3,SF,2016-0429
282252554843967452,3,SF,2016-0429
282252554843967443,3,QF,2016-0429
282252554843967442,3,QF,2016-0429
282252554843967441,3,QF,2016-0429
282252554843967440,3,QF,2016-0429
282252554843967447,3,R16,2016-0429
282252554843967446,3,R16,2016-0429
282252554843967445,3,R16,2016-0429
282252554843967444,3,R16,2016-0429
282252554844967454,3,R16,2016-0429
282252554844967455,3,R16,2016-0429
282252554844967440,3,R16,2016-0429
282252554844967441,3,R16,2016-0429
282252554844967443,3,R32,2016-0429
282252554844967444,3,R32,2016-0429
282252554844967445,3,R32,2016-0429
282252554844967447,3,R32,2016-0429
282252554841967447,3,R32,2016-0429
282252554841967446,3,R32,2016-0429
282252554841967449,3,R32,2016-0429
282252554841967448,3,R32,2016-0429
282252554841967451,3,R32,2016-0429
282252554841967453,3,R32,2016-0429
282252554841967452,3,R32,2016-0429
282252554841967455,3,R32,2016-0429
829137648463563732,3,F,2016-0328
829138648460563747,3,SF,2016-0328
829138648460563746,3,SF,2016-0328
829138648460563757,3,QF,2016-0328
829138648460563756,3,QF,2016-0328
829138648460563759,3,QF,2016-0328
829138648460563758,3,QF,2016-0328
829138648460563753,3,R16,2016-0328
829138648460563752,3,R16,2016-0328
829138648460563755,3,R16,2016-0328
829138648460563754,3,R16,2016-0328
829138648461563756,3,R16,2016-0328
829138648461563757,3,R16,2016-0328
829138648461563746,3,R16,2016-0328
829138648461563747,3,R16,2016-0328
829138648461563744,3,R32,2016-0328
829138648461563745,3,R32,2016-0328
829138648461563750,3,R32,2016-0328
829138648461563751,3,R32,2016-0328
829138648461563748,3,R32,2016-0328
829138648461563749,3,R32,2016-0328
829138648470563713,3,R32,2016-0328
829138648470563712,3,R32,2016-0328
829138648470563727,3,R32,2016-0328
829138648470563726,3,R32,2016-0328
829138648470563725,3,R32,2016-0328
829138648470563724,3,R32,2016-0328
829138648470563723,3,R32,2016-0328
829138648470563722,3,R32,2016-0328
829138648470563721,3,R32,2016-0328
829138648470563720,3,R32,2016-0328
6951578956268525412,3,F,2016-0337
6951579956265525427,3,SF,2016-0337
6951579956265525426,3,SF,2016-0337
6951579956265525437,3,QF,2016-0337
6951579956265525436,3,QF,2016-0337
6951579956265525439,3,QF,2016-0337
6951579956265525438,3,QF,2016-0337
6951579956265525433,3,R16,2016-0337
6951579956265525432,3,R16,2016-0337
6951579956265525435,3,R16,2016-0337
6951579956265525434,3,R16,2016-0337
6951579956266525436,3,R16,2016-0337
6951579956266525437,3,R16,2016-0337
6951579956266525426,3,R16,2016-0337
6951579956266525427,3,R16,2016-0337
6951579956266525424,3,R32,2016-0337
6951579956266525425,3,R32,2016-0337
6951579956266525430,3,R32,2016-0337
6951579956266525431,3,R32,2016-0337
6951579956266525428,3,R32,2016-0337
6951579956266525429,3,R32,2016-0337
6951579956275525393,3,R32,2016-0337
6951579956275525392,3,R32,2016-0337
6951579956275525407,3,R32,2016-0337
6951579956275525406,3,R32,2016-0337
6951579956275525405,3,R32,2016-0337
6951579956275525404,3,R32,2016-0337
6951579956275525403,3,R32,2016-0337
6951579956275525402,3,R32,2016-0337
6951579956275525401,3,R32,2016-0337
6951579956275525400,3,R32,2016-0337
8832903853532460085,3,F,2016-0352
8832902853535460078,3,SF,2016-0352
8832902853535460079,3,SF,2016-0352
8832902853535460064,3,QF,2016-0352
8832902853535460065,3,QF,2016-0352
8832902853535460066,3,QF,2016-0352
8832902853535460067,3,QF,2016-0352
8832902853535460068,3,R16,2016-0352
8832902853535460069,3,R16,2016-0352
8832902853535460070,3,R16,2016-0352
8832902853535460071,3,R16,2016-0352
8832902853534460077,3,R16,2016-0352
8832902853534460076,3,R16,2016-0352
8832902853534460067,3,R16,2016-0352
8832902853534460066,3,R16,2016-0352
8832902853534460065,3,R32,2016-0352
8832902853534460064,3,R32,2016-0352
8832902853534460071,3,R32,2016-0352
8832902853534460070,3,R32,2016-0352
8832902853534460069,3,R32,2016-0352
8832902853534460068,3,R32,2016-0352
8832902853533460064,3,R32,2016-0352
8832902853533460065,3,R32,2016-0352
8832902853533460078,3,R32,2016-0352
8832902853533460079,3,R32,2016-0352
8832902853533460076,3,R32,2016-0352
8832902853533460077,3,R32,2016-0352
8832902853533460074,3,R32,2016-0352
8832902853533460075,3,R32,2016-0352
8832902853533460072,3,R32,2016-0352
8832902853533460073,3,R32,2016-0352
8832902853532460070,3,R64,2016-0352
8832902853532460073,3,R64,2016-0352
8832902853532460074,3,R64,2016-0352
8832902853532460077,3,R64,2016-0352
8832902853532460078,3,R64,2016-0352
8832902853531460090,3,R64,2016-0352
8832902853531460085,3,R64,2016-0352
8832902853531460086,3,R64,2016-0352
8832902853531460081,3,R64,2016-0352
8832902853531460082,3,R64,2016-0352
8832902853530460088,3,R64,2016-0352
8832902853530460087,3,R64,2016-0352
8832902853530460084,3,R64,2016-0352
8832902853530460083,3,R64,2016-0352
8832902853530460080,3,R64,2016-0352
8832902853529460092,3,R64,2016-0352
-3986359477541719066,3,F,2016-0605
-3986358477560719123,3,SF,2016-0605
-3986358477560719124,3,SF,2016-0605
-3986358477560719133,3,RR,2016-0605
-3986358477560719134,3,RR,2016-0605
-3986358477560719135,3,RR,2016-0605
-3986358477560719136,3,RR,2016-0605
-3986358477560719129,3,RR,2016-0605
-3986358477560719130,3,RR,2016-0605
-3986358477560719131,3,RR,2016-0605
-3986358477560719132,3,RR,2016-0605
-3986358477559719122,3,RR,2016-0605
-3986358477559719121,3,RR,2016-0605
-3986358477559719136,3,RR,2016-0605
-3986358477559719135,3,RR,2016-0605
